codigo_falta,descripción,tipo_formato,nivel_gravedad,año_infracción,mes_infracción,cant_impuesta,importe_impuesto_soles,reincidencia_impuesta_soles
G56,"Recoger o dejar pasajeros fuera de los paraderos de ruta autorizados, cuando existan.",Papeleta de Tránsito,G,2025,3,534,228552,54784
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2025,2,1,642,0
G18b,Conducir un vehículo usando algún dispositivo móvil  u  objeto  portátil  que  implique  dejar  de conducir con ambas manos sobre el volante de dirección.,Papeleta de Tránsito,G,2025,2,132,56496,2568
L04,"Abrir o dejar abierta la puerta de un vehículo estacionado, dificultando la circulación vehicular.",Papeleta de Tránsito,L,2025,1,6,1284,214
G10,Incumplir las disposiciones sobre el uso de las vías de tránsito rápido y/o de acceso restringido.,Papeleta Electrónica,G,2025,1,13,5564,0
G21,Conducir un vehículo sin espejos retrovisores.,Papeleta de Tránsito,G,2025,2,106,45368,428
G11,"Circular, estacionar o detenerse sobre una isla de encauzamiento, canalizadora, de refugio o divisoria del tránsito, marcas delimitadoras de carriles, separadores centrales, bermas, aceras, áreas verdes, pasos peatonales, jardines o rampas para minusválidos.",Papeleta Electrónica,G,2025,1,48,20544,0
G24,Conducir un vehículo con el motor en punto neutro o apagado.,Papeleta de Tránsito,G,2025,2,3,1284,0
G40,Estacionar el vehículo en zonas prohibidas o rigidas señalizadas o sin las señales de seguridad reglamentarias en caso de emergencia.,Papeleta de Tránsito,G,2025,2,3,1284,0
G04,"No detenerse antes de la línea de parada, línea de  parada  adelantada o antes de las áreas de intersección de calzadas o no respetar el derecho de paso del/de la peatón/a o el/la ciclista o del/ de la conductor/a del VMP",Papeleta de Tránsito,G,2025,2,15,6420,0
G43,"Estacionar a una distancia menor de cinco  (5) metros de una bocacalle, de las entradas de hospitales o centros de asistencia médica, cuerpos de bomberos o de hidrantes de servicio contra incendios, salvo los vehículos relacionados a la función del local.",Video Papeleta,G,2025,1,1,428,0
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,1,4,856,214
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,2,4,856,856
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,3,6909,1478526,216354
G02,"No hacer señales ni tomar las precauciones para girar, voltear en U, pasar de un carril de la calzada a otro o detener el vehículo",Papeleta de Tránsito,G,2025,1,14,5992,428
G58,"No presentar la Tarjeta de Identificación Vehicular; la Licencia de Conducir, salvo que esta sea electrónica; y/o el Documento Nacional de Identidad o Documento de Identidad, según corresponda",Papeleta de Tránsito,G,2025,2,1,428,0
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,2,8,1712,428
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2025,2,189,80892,26964
G11,"Circular, estacionar o detenerse sobre una isla de encauzamiento, canalizadora, de refugio o divisoria del tránsito, marcas delimitadoras de carriles, separadores centrales, bermas, aceras, áreas verdes, pasos peatonales, jardines o rampas para minusválidos.",Papeleta de Tránsito,G,2025,1,42,17976,428
G14,"Tener la puerta, capot o maletera del vehículo abierta, cuando el vehículo está en marcha.",Papeleta de Tránsito,G,2025,3,263,112564,27820
G01,Adelantar o sobrepasar en forma indebida a otro vehículo,Papeleta de Tránsito,G,2025,3,3,1284,0
L04,"Abrir o dejar abierta la puerta de un vehículo estacionado, dificultando la circulación vehicular.",Papeleta de Tránsito,L,2025,2,11,2354,214
G14,"Tener la puerta, capot o maletera del vehículo abierta, cuando el vehículo está en marcha.",Papeleta de Tránsito,G,2025,2,35,14980,3424
G33,"Circular transportando cargas que sobrepasen las dimensiones de la carrocería o que se encuentren ubicadas fuera de la misma; o transportar materiales sueltos, fluidos u otros sin adoptar las medidas de seguridad que impidan su caída a la vía.",Papeleta de Tránsito,G,2025,1,6,2568,0
G10,Incumplir las disposiciones sobre el uso de las vías de tránsito rápido y/o de acceso restringido.,Papeleta de Tránsito,G,2025,2,2045,875168,58636
L02,Estacionar un vehículo en zonas de parqueo destinadas a vehículos que transportan a personas con discapacidad  o  conducidos  por éstos.,Papeleta de Tránsito,L,2025,3,5,1338,0
G07,No conducir por el carril de extremo derecho de la calzada un vehículo del servicio de transporte público de pasajeros o de carga o de desplazamiento lento o un vehículo automotor menor.,Papeleta de Tránsito,G,2025,1,81,34668,1712
G56,"Recoger o dejar pasajeros fuera de los paraderos de ruta autorizados, cuando existan.",Papeleta de Tránsito,G,2025,1,2,856,0
G33,"Circular transportando cargas que sobrepasen las dimensiones de la carrocería o que se encuentren ubicadas fuera de la misma; o transportar materiales sueltos, fluidos u otros sin adoptar las medidas de seguridad que impidan su caída a la vía.",Papeleta de Tránsito,G,2025,1,17,7276,0
M02,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobada con el exámen respectivo o por negarse al mismo.",Papeleta de Tránsito,M,2025,1,6,16050,0
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta de Tránsito,M,2025,1,1,642,0
G60,"Circular con placas ilegibles o sin iluminación o que tengan adherido algún material, que impida su lectura a través de medios electrónicos, computarizados u otro tipo de mecanismos tecnológicos que permitan verificar la comisión de las infracciones de tránsito. ",Papeleta de Tránsito,G,2025,1,1,428,0
G28,"En vehículos de las categorías M y N, no llevar puesto el cinturón de seguridad y/o permitir que los ocupantes del vehículo no lo utilicen, en los casos en que, de acuerdo a las normas vigentes, exista tal obligación. En vehículos automotores de la categoría L5 no contar con cinturones de seguridad para los asientos de los pasajeros o no tener uno o más soportes  fijados  a  su  estructura  que  permitan a  los  pasajeros  asirse  de  ellos  mientras  son transportados",Papeleta de Tránsito,G,2025,1,2,856,0
G08,No utilizar el carril derecho para recoger o dejar pasajeros o carga.,Papeleta de Tránsito,G,2025,2,7,2996,0
G42,"Estacionar frente a la entrada o salida de garajes, estacionamientos públicos, vías privadas o en las salidas de salas, espectáculos, centros deportivos en funcionamiento.",Papeleta de Tránsito,G,2025,3,2,856,0
G35,Usar luces altas en vías urbanas o hacer mal uso de las luces.,Papeleta de Tránsito,G,2025,2,11,4708,428
M27,Conducir un vehículo que no cuente con el certificado de aprobación de inspección técnica vehicular. Esta infracción no aplica para el caso de los vehiculos L5 de la clasificación vehicular,Papeleta de Tránsito,M,2025,2,9,24075,0
G51,"Estacionar un vehículo automotor por la noche en  lugares  donde,  por la falta de alumbrado público, se impide su visibilidad,  o en el día, cuando, por lluvia, llovizna o neblina u otro factor, la visibilidad es escasa, sin mantener encendidas las luces de estacionamiento",Papeleta de Tránsito,G,2025,3,1,428,0
M02,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobada con el exámen respectivo o por negarse al mismo.",Papeleta de Tránsito,M,2025,1,14,37450,0
G35,Usar luces altas en vías urbanas o hacer mal uso de las luces.,Papeleta de Tránsito,G,2025,3,13,5564,0
G58,"No presentar la Tarjeta de Identificación Vehicular; la Licencia de Conducir, salvo que esta sea electrónica; y/o el Documento Nacional de Identidad o Documento de Identidad, según corresponda",Papeleta de Tránsito,G,2025,1,83,35524,2568
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2025,1,3,1926,0
G04,"No detenerse antes de la línea de parada, línea de  parada  adelantada o antes de las áreas de intersección de calzadas o no respetar el derecho de paso del/de la peatón/a o el/la ciclista o del/ de la conductor/a del VMP",Papeleta de Tránsito,G,2025,1,1,428,0
L05,Utilizar el carril de giro a la izquierda para continuar la marcha en cualquier dirección que no sea la específicamente señalada.,Papeleta de Tránsito,L,2025,1,29,6206,0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Video Papeleta,G,2025,1,4,1712,0
M04,"Conducir vehículos estando la licencia de conducir retenida, suspendida o estando inhabilitado para obtener licencia de conducir.",Papeleta de Tránsito,M,2025,2,3,16050,0
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,1,11,7062,0
G57,"No respetar las señales que rigen el tránsito, cuyo incumplimiento no se encuentre tipificado en otra infracción. ",Papeleta de Tránsito,G,2025,2,26,11128,2140
G18b,Conducir un vehículo usando algún dispositivo móvil  u  objeto  portátil  que  implique  dejar  de conducir con ambas manos sobre el volante de dirección.,Papeleta de Tránsito,G,2025,2,1,428,0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta Electrónica,G,2025,1,2081,890668,0
M01,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, o bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobado con el exámen respectivo o por negarse al mismo y que haya participado en un accidente de tránsito.",Papeleta de Tránsito,M,2025,2,9,48150,0
G10,Incumplir las disposiciones sobre el uso de las vías de tránsito rápido y/o de acceso restringido.,Papeleta de Tránsito,G,2025,1,5,2140,0
G57,"No respetar las señales que rigen el tránsito, cuyo incumplimiento no se encuentre tipificado en otra infracción. ",Papeleta Electrónica,G,2025,1,2,856,0
M16,Circular en sentido contrario al tránsito autorizado,Video Papeleta,M,2025,1,1,642,0
G61,No llevar las placas de rodaje en el lugar que corresponde.,Papeleta de Tránsito,G,2025,2,30,12840,428
G10,Incumplir las disposiciones sobre el uso de las vías de tránsito rápido y/o de acceso restringido.,Papeleta Electrónica,G,2025,1,5,2140,0
G56,"Recoger o dejar pasajeros fuera de los paraderos de ruta autorizados, cuando existan.",Papeleta de Tránsito,G,2025,1,242,103576,31244
G59,"Conducir un vehículo de la categoría  L, con excepción de la categoría L5, sin tener puesto el casco de seguridad o anteojos protectores, en caso de no tener parabrisas; o permitir que los demás ocupantes no tengan puesto el casco de seguridad.",Papeleta de Tránsito,G,2025,3,1,428,0
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,1,748,160072,27820
G41,"Estacionar o detener el vehículo sobre la línea demarcatoria de intersección, dentro de éstas o en el crucero peatonal (paso peatonal)",Papeleta de Tránsito,G,2025,1,2,856,0
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,2,1,642,0
M03,Conducir un vehículo automotor sin tener licencia de conducir o permiso provisional.,Papeleta de Tránsito,M,2025,3,227,607225,0
G08,No utilizar el carril derecho para recoger o dejar pasajeros o carga.,Papeleta de Tránsito,G,2025,1,4,1712,0
M16,Circular en sentido contrario al tránsito autorizado,Papeleta de Tránsito,M,2025,3,121,77682,642
G32,Circular por la ciclovía,Papeleta de Tránsito,G,2025,2,42,17976,0
G15,"No utilizar las luces intermitentes de emergencia de un vehículo cuando se detiene por razones de fuerza mayor, obstaculizando el tránsito, o no colocar los dispositivos de seguridad reglamentarios cuando el vehículo queda inmovilizado en la vía pública.",Papeleta de Tránsito,G,2025,2,15,6420,0
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,2,2,428,0
G25,"Conducir un vehículo sin portar el Certificado SOAT físico, excepto que se cuente con certificado electrónico; o sin portar el Certificado contra Accidentes de Tránsito; o que éstos no correspondan al uso del vehículo.",Papeleta de Tránsito,G,2025,3,5,2140,0
G38,"Transitar lentamente por el carril de la izquierda, causando congestión o riesgo o rápidamente por el carril de la derecha.",Papeleta de Tránsito,G,2025,1,1,428,0
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,1,265,170130,1926
G19,"Conducir un vehículo de la categoría M o N que carezca de vidrios de seguridad reglamentarios o que su parabrisas se encuentre deteriorado, trizado o con objetos impresos, calcomanías, carteles u otros elementos en el área de barrido del limpiaparabrisas y que impidan la visibilidad del conductor o un vehículo de la categoría L5 que contando con parabrisas, micas o similares, tengan objetos impresos, calcomanías, carteles u otros elementos que impidan la visibilidad del conductor. ",Papeleta de Tránsito,G,2025,1,238,101864,14980
