codigo_falta,descripción,tipo_formato,nivel_gravedad,año_infracción,mes_infracción,cant_impuesta,importe_impuesto_soles,reincidencia_impuesta_soles
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,1,39,"16,692",428
L05,Utilizar el carril de giro a la izquierda para continuar la marcha en cualquier dirección que no sea la específicamente señalada.,Papeleta de Tránsito,L,2025,2,49,"10,486",642
L05,Utilizar el carril de giro a la izquierda para continuar la marcha en cualquier dirección que no sea la específicamente señalada.,Papeleta de Tránsito,L,2025,1,163,"34,882",856
G56,"Recoger o dejar pasajeros fuera de los paraderos de ruta autorizados, cuando existan.",Papeleta de Tránsito,G,2025,2,18,"7,704",856
G31a,"Circular en las vias publicas urbanas por la noche o cuando la luz natural sea insuficiente o cuando las condiciones de visibilidad sean escasas sin tener encendido el sistema de luces reglamentarias; o circular en la red vial nacional, departamental o regional, sin tener las luces bajas encendidas durante las veinticuatro (24) horas.",Papeleta de Tránsito,G,2025,3,35,"14,980",856
G35,Usar luces altas en vías urbanas o hacer mal uso de las luces.,Papeleta de Tránsito,G,2025,1,52,"22,256",0
M04,"Conducir vehículos estando la licencia de conducir retenida, suspendida o estando inhabilitado para obtener licencia de conducir.",Papeleta de Tránsito,M,2025,2,30,"160,500","32,100"
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,3,292,"124,976","1,284"
M44,Obstruir la ciclovía,Papeleta de Tránsito,M,2025,3,2,"1,284",0
G08,No utilizar el carril derecho para recoger o dejar pasajeros o carga.,Papeleta Electrónica,G,2025,1,1,428,0
G59,"Conducir un vehículo de la categoría  L, con excepción de la categoría L5, sin tener puesto el casco de seguridad o anteojos protectores, en caso de no tener parabrisas; o permitir que los demás ocupantes no tengan puesto el casco de seguridad.",Papeleta de Tránsito,G,2025,1,2,856,0
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,2,50,"21,400",428
M23,"Estacionar o detener el vehículo en el carril de circulación, en carreteras o caminos donde existe berma lateral.",Papeleta de Tránsito,M,2025,1,2,"1,284",0
G09,"Retroceder, salvo casos indispensables para mantener libre la circulación, para incorporarse a ella o para estacionar el vehículo.",Papeleta de Tránsito,G,2025,1,1,428,0
G04,"No detenerse antes de la línea de parada, línea de  parada  adelantada o antes de las áreas de intersección de calzadas o no respetar el derecho de paso del/de la peatón/a o el/la ciclista o del/ de la conductor/a del VMP",Papeleta de Tránsito,G,2025,1,3,"1,284",0
G08,No utilizar el carril derecho para recoger o dejar pasajeros o carga.,Papeleta de Tránsito,G,2025,1,1,428,428
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,2,16,"3,424","1,070"
G35,Usar luces altas en vías urbanas o hacer mal uso de las luces.,Papeleta de Tránsito,G,2025,1,3,"1,284",0
M35,"Voltear en U sobre la misma calzada, en las curvas, puentes, pasos a desnivel, vías expresas, túneles, estructuras elevadas, cima de cuesta, cruce ferroviario a nivel.",Papeleta de Tránsito,M,2025,2,1,642,0
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2025,1,1,642,0
G07,No conducir por el carril de extremo derecho de la calzada un vehículo del servicio de transporte público de pasajeros o de carga o de desplazamiento lento o un vehículo automotor menor.,Papeleta de Tránsito,G,2025,3,2,856,428
M06,"Estacionar en las curvas, puentes, túneles, zonas estrechas de la vía, pasos a nivel, pasos a desnivel en cambios de rasante, pendientes y cruces de ferrocarril.",Papeleta de Tránsito,M,2025,1,1,"1,284",0
G70,"Detener el vehiculo sobre la demarcación en el pavimento de la señal ""No bloquear cruce""",Papeleta de Tránsito,G,2025,2,5,"2,140",0
M04,"Conducir vehículos estando la licencia de conducir retenida, suspendida o estando inhabilitado para obtener licencia de conducir.",Papeleta de Tránsito,M,2025,3,3,"16,050","5,350"
M04,"Conducir vehículos estando la licencia de conducir retenida, suspendida o estando inhabilitado para obtener licencia de conducir.",Papeleta de Tránsito,M,2025,1,69,"369,150","128,400"
G57,"No respetar las señales que rigen el tránsito, cuyo incumplimiento no se encuentre tipificado en otra infracción. ",Papeleta de Tránsito,G,2025,2,3,"1,284",0
G25,"Conducir un vehículo sin portar el Certificado SOAT físico, excepto que se cuente con certificado electrónico; o sin portar el Certificado contra Accidentes de Tránsito; o que éstos no correspondan al uso del vehículo.",Papeleta de Tránsito,G,2025,2,1,428,0
G12,"Girar estando el semáforo con luz roja y flecha verde, sin respetar el derecho preferente de paso de los peatones",Papeleta de Tránsito,G,2025,1,4,"1,712",0
G21,Conducir un vehículo sin espejos retrovisores.,Papeleta de Tránsito,G,2025,2,73,"31,244","1,712"
M35,"Voltear en U sobre la misma calzada, en las curvas, puentes, pasos a desnivel, vías expresas, túneles, estructuras elevadas, cima de cuesta, cruce ferroviario a nivel.",Papeleta de Tránsito,M,2025,2,1,642,0
G17,"Conducir vehículos que tengan lunas o vidrios polarizados o acondicionados de modo tal que impidan la visibilidad del interior del vehículo, sin la autorización correspondiente.",Papeleta de Tránsito,G,2025,2,9,"3,852",0
G21,Conducir un vehículo sin espejos retrovisores.,Papeleta de Tránsito,G,2025,3,86,"36,808","1,284"
G19,"Conducir un vehículo de la categoría M o N que carezca de vidrios de seguridad reglamentarios o que su parabrisas se encuentre deteriorado, trizado o con objetos impresos, calcomanías, carteles u otros elementos en el área de barrido del limpiaparabrisas y que impidan la visibilidad del conductor o un vehículo de la categoría L5 que contando con parabrisas, micas o similares, tengan objetos impresos, calcomanías, carteles u otros elementos que impidan la visibilidad del conductor. ",Papeleta de Tránsito,G,2025,1,2,856,0
G18a,"Conducir un vehículo sin que ambas manos estén  sobre  el  volante  de  dirección,  excepto cuando  es  necesario  realizar  los  cambios  de velocidad o accionar otros comandos.",Papeleta de Tránsito,G,2025,1,7,"2,996",0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2025,1,36,"15,408","4,280"
G40,Estacionar el vehículo en zonas prohibidas o rigidas señalizadas o sin las señales de seguridad reglamentarias en caso de emergencia.,Papeleta de Tránsito,G,2025,1,5,"2,140",0
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,1,2,856,0
G09,"Retroceder, salvo casos indispensables para mantener libre la circulación, para incorporarse a ella o para estacionar el vehículo.",Papeleta de Tránsito,G,2025,2,1,428,0
G18b,Conducir un vehículo usando algún dispositivo móvil  u  objeto  portátil  que  implique  dejar  de conducir con ambas manos sobre el volante de dirección.,Papeleta de Tránsito,G,2025,3,1,428,0
L04,"Abrir o dejar abierta la puerta de un vehículo estacionado, dificultando la circulación vehicular.",Papeleta de Tránsito,L,2025,2,667,"142,738","20,116"
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,1,1,642,0
G18b,Conducir un vehículo usando algún dispositivo móvil  u  objeto  portátil  que  implique  dejar  de conducir con ambas manos sobre el volante de dirección.,Papeleta de Tránsito,G,2025,1,1,428,0
M10,Abastecer de combustible un vehículo del servicio de transporte público de pasajeros con personas a bordo del vehículo.,Papeleta de Tránsito,M,2025,2,1,642,0
G58,"No presentar la Tarjeta de Identificación Vehicular; la Licencia de Conducir, salvo que esta sea electrónica; y/o el Documento Nacional de Identidad o Documento de Identidad, según corresponda",Papeleta de Tránsito,G,2025,1,6,"2,568",0
G07,No conducir por el carril de extremo derecho de la calzada un vehículo del servicio de transporte público de pasajeros o de carga o de desplazamiento lento o un vehículo automotor menor.,Papeleta de Tránsito,G,2025,1,2,856,0
M16,Circular en sentido contrario al tránsito autorizado,Video Papeleta,M,2025,1,1,642,0
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,1,5,"2,140",0
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,2,372,"238,824","2,568"
G20,Conducir un vehículo que no cuenta con  las luces o dispositivos retrorreflectivos previstos en los reglamentos pertinentes,Papeleta de Tránsito,G,2025,3,2,856,0
G46,"Estacionar en zonas no permitidas por la autoridad competente, a menos de diez (10) metros de un cruce peatonal  o de un paradero de buses, así como en el propio sitio determinado para la parada del bus.",Papeleta de Tránsito,G,2025,3,2,856,0
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,3,"1,000","214,000","56,496"
M05,Conducir un vehículo con Licencia de Conducir cuya clase o categoría no corresponde al vehículo que conduce.,Papeleta de Tránsito,M,2025,1,1,"2,675",0
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,1,3,642,428
M05,Conducir un vehículo con Licencia de Conducir cuya clase o categoría no corresponde al vehículo que conduce.,Papeleta de Tránsito,M,2025,2,2,"5,350",0
M27,Conducir un vehículo que no cuente con el certificado de aprobación de inspección técnica vehicular. Esta infracción no aplica para el caso de los vehiculos L5 de la clasificación vehicular,Papeleta de Tránsito,M,2025,2,7,"18,725",0
L05,Utilizar el carril de giro a la izquierda para continuar la marcha en cualquier dirección que no sea la específicamente señalada.,Papeleta de Tránsito,L,2025,1,787,"168,418","5,350"
M01,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, o bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobado con el exámen respectivo o por negarse al mismo y que haya participado en un accidente de tránsito.",Papeleta de Tránsito,M,2025,1,9,"48,150",0
M01,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, o bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobado con el exámen respectivo o por negarse al mismo y que haya participado en un accidente de tránsito.",Papeleta de Tránsito,M,2025,1,2,"10,700",0
G28,"En vehículos de las categorías M y N, no llevar puesto el cinturón de seguridad y/o permitir que los ocupantes del vehículo no lo utilicen, en los casos en que, de acuerdo a las normas vigentes, exista tal obligación. En vehículos automotores de la categoría L5 no contar con cinturones de seguridad para los asientos de los pasajeros o no tener uno o más soportes  fijados  a  su  estructura  que  permitan a  los  pasajeros  asirse  de  ellos  mientras  son transportados",Papeleta de Tránsito,G,2025,1,1,428,0
G28,"En vehículos de las categorías M y N, no llevar puesto el cinturón de seguridad y/o permitir que los ocupantes del vehículo no lo utilicen, en los casos en que, de acuerdo a las normas vigentes, exista tal obligación. En vehículos automotores de la categoría L5 no contar con cinturones de seguridad para los asientos de los pasajeros o no tener uno o más soportes  fijados  a  su  estructura  que  permitan a  los  pasajeros  asirse  de  ellos  mientras  son transportados",Papeleta de Tránsito,G,2025,1,1,428,0
M28,"Conducir un vehículo sin contar con la póliza del Seguro Obligatorio de Accidentes de Tránsito, o Certificado de Accidentes de Tránsito, cuando corresponda, o éstos no se encuentre vigente.",Papeleta de Tránsito,M,2025,1,124,"79,608",642
M28,"Conducir un vehículo sin contar con la póliza del Seguro Obligatorio de Accidentes de Tránsito, o Certificado de Accidentes de Tránsito, cuando corresponda, o éstos no se encuentre vigente.",Papeleta de Tránsito,M,2025,1,1,642,0
G14,"Tener la puerta, capot o maletera del vehículo abierta, cuando el vehículo está en marcha.",Papeleta de Tránsito,G,2025,1,6,"2,568",428
M02,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobada con el exámen respectivo o por negarse al mismo.",Papeleta de Tránsito,M,2025,2,113,"302,275","2,675"
G19,"Conducir un vehículo de la categoría M o N que carezca de vidrios de seguridad reglamentarios o que su parabrisas se encuentre deteriorado, trizado o con objetos impresos, calcomanías, carteles u otros elementos en el área de barrido del limpiaparabrisas y que impidan la visibilidad del conductor o un vehículo de la categoría L5 que contando con parabrisas, micas o similares, tengan objetos impresos, calcomanías, carteles u otros elementos que impidan la visibilidad del conductor. ",Papeleta de Tránsito,G,2025,3,1,428,0
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,3,1,642,0
M02,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobada con el exámen respectivo o por negarse al mismo.",Papeleta de Tránsito,M,2025,1,140,"374,500","5,350"
